order_id,order_date,product_id,channel,quantity,sales_amount,discount_amount
O-000357,2026-04-25,LR-CND-002,Naver SmartStore,1,24300.0,2700.0
O-000358,2026-04-25,LR-CND-002,D2C Store,1,25650.0,1350.0
O-000359,2026-04-25,LR-CND-002,D2C Store,1,27000.0,0.0
O-000360,2026-04-25,LR-CND-002,Kakao Gift,1,24300.0,2700.0
O-000361,2026-04-25,LR-CND-002,Naver SmartStore,2,43200.0,10800.0
O-000362,2026-04-25,LR-CND-002,D2C Store,1,25650.0,1350.0
O-000363,2026-04-25,LR-CND-002,D2C Store,1,27000.0,0.0
O-000364,2026-04-25,LR-CND-002,Naver SmartStore,2,54000.0,0.0
O-000365,2026-04-25,LR-CND-002,Kakao Gift,1,24300.0,2700.0
O-000366,2026-04-25,LR-CND-002,Naver SmartStore,3,72900.0,8100.0
O-000367,2026-04-25,LR-CND-002,Kakao Gift,1,27000.0,0.0
O-000368,2026-04-25,LR-CND-002,D2C Store,2,54000.0,0.0
O-000369,2026-04-25,LR-CND-002,D2C Store,1,27000.0,0.0
O-000370,2026-04-25,LR-CND-002,D2C Store,1,22950.0,4050.0
O-000371,2026-04-25,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-000372,2026-04-25,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000373,2026-04-25,LR-TRT-003,Naver SmartStore,1,35100.0,3900.0
O-000374,2026-04-25,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000375,2026-04-25,LR-TRT-003,Naver SmartStore,1,37050.0,1950.0
O-000376,2026-04-25,LR-TRT-003,D2C Store,1,37050.0,1950.0
O-000377,2026-04-25,LR-TRT-003,Naver SmartStore,1,39000.0,0.0
O-000378,2026-04-25,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000379,2026-04-25,LR-TRT-003,Naver SmartStore,1,37050.0,1950.0
O-000380,2026-04-25,LR-TRT-003,Naver SmartStore,1,39000.0,0.0
O-000381,2026-04-25,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000382,2026-04-25,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000383,2026-04-25,LR-TRT-003,D2C Store,1,35100.0,3900.0
O-000384,2026-04-25,LR-TRT-003,D2C Store,1,35100.0,3900.0
O-000385,2026-04-25,LR-TRT-003,D2C Store,2,70200.0,7800.0
O-000386,2026-04-25,LR-TRT-003,D2C Store,2,78000.0,0.0
O-000387,2026-04-25,LR-TRT-003,D2C Store,2,66300.0,11700.0
O-000388,2026-04-25,LR-TRT-003,D2C Store,1,35100.0,3900.0
O-000389,2026-04-25,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000390,2026-04-25,LR-TRT-003,Kakao Gift,2,74100.0,3900.0
O-000391,2026-04-25,LR-TRT-003,Kakao Gift,2,78000.0,0.0
O-000392,2026-04-25,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-000393,2026-04-25,LR-OIL-004,D2C Store,1,32000.0,0.0
O-000394,2026-04-25,LR-OIL-004,D2C Store,1,32000.0,0.0
O-000395,2026-04-25,LR-OIL-004,Kakao Gift,1,30400.0,1600.0
O-000396,2026-04-25,LR-OIL-004,Naver SmartStore,1,28800.0,3200.0
O-000397,2026-04-25,LR-OIL-004,D2C Store,2,64000.0,0.0
O-000398,2026-04-25,LR-OIL-004,Naver SmartStore,1,30400.0,1600.0
O-000399,2026-04-25,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-000400,2026-04-25,LR-OIL-004,Naver SmartStore,1,28800.0,3200.0
O-000401,2026-04-25,LR-OIL-004,D2C Store,1,27200.0,4800.0
O-000402,2026-04-25,LR-OIL-004,Kakao Gift,1,30400.0,1600.0
O-000403,2026-04-25,LR-OIL-004,D2C Store,1,32000.0,0.0
O-000404,2026-04-25,LR-OIL-004,D2C Store,1,32000.0,0.0
O-000405,2026-04-25,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-000406,2026-04-25,LR-OIL-004,Kakao Gift,1,32000.0,0.0
O-000407,2026-04-25,LR-OIL-004,Kakao Gift,1,27200.0,4800.0
O-000408,2026-04-25,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-000409,2026-04-25,LR-OIL-004,Kakao Gift,1,28800.0,3200.0
O-000410,2026-04-25,LR-MSK-005,D2C Store,1,36000.0,0.0
O-000411,2026-04-25,LR-MSK-005,D2C Store,1,36000.0,0.0
O-000412,2026-04-25,LR-MSK-005,Naver SmartStore,2,72000.0,0.0
O-000413,2026-04-25,LR-MSK-005,D2C Store,1,36000.0,0.0
O-000414,2026-04-25,LR-MSK-005,D2C Store,1,36000.0,0.0
O-000415,2026-04-25,LR-MSK-005,D2C Store,1,36000.0,0.0
O-000416,2026-04-25,LR-MSK-005,Naver SmartStore,1,36000.0,0.0
O-000417,2026-04-25,LR-MSK-005,D2C Store,2,68400.0,3600.0
O-000418,2026-04-25,LR-TON-006,D2C Store,1,29450.0,1550.0
O-000419,2026-04-25,LR-TON-006,Kakao Gift,2,58900.0,3100.0
O-000420,2026-04-25,LR-TON-006,Naver SmartStore,2,62000.0,0.0
O-000421,2026-04-25,LR-TON-006,Amazon US,1,31000.0,0.0
O-000422,2026-04-25,LR-TON-006,Naver SmartStore,1,31000.0,0.0
O-000423,2026-04-25,LR-TON-006,D2C Store,2,62000.0,0.0
O-000424,2026-04-25,LR-TON-006,Naver SmartStore,2,55800.0,6200.0
O-000425,2026-04-25,LR-TON-006,Naver SmartStore,2,55800.0,6200.0
O-000426,2026-04-25,LR-TON-006,D2C Store,1,29450.0,1550.0
O-000427,2026-04-25,LR-TON-006,D2C Store,1,31000.0,0.0
O-000428,2026-04-25,LR-TON-006,D2C Store,1,26350.0,4650.0
O-000429,2026-04-25,LR-TON-006,D2C Store,1,31000.0,0.0
O-000430,2026-04-25,LR-TON-006,Naver SmartStore,2,62000.0,0.0
O-000431,2026-04-25,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-000432,2026-04-25,LR-SER-007,D2C Store,1,34000.0,0.0
O-000433,2026-04-25,LR-SER-007,Naver SmartStore,2,61200.0,6800.0
O-000434,2026-04-25,LR-SER-007,D2C Store,1,34000.0,0.0
O-000435,2026-04-25,LR-SER-007,D2C Store,1,34000.0,0.0
O-000436,2026-04-25,LR-SER-007,D2C Store,1,30600.0,3400.0
O-000437,2026-04-25,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-000438,2026-04-25,LR-SER-007,D2C Store,1,30600.0,3400.0
O-000439,2026-04-25,LR-SER-007,D2C Store,3,81600.0,20400.0
O-000440,2026-04-25,LR-SER-007,D2C Store,1,34000.0,0.0
O-000441,2026-04-25,LR-SER-007,Naver SmartStore,3,91800.0,10200.0
O-000442,2026-04-25,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-000443,2026-04-25,LR-SER-007,D2C Store,2,64600.0,3400.0
O-000444,2026-04-25,LR-SER-007,D2C Store,2,57800.0,10200.0
O-000445,2026-04-25,LR-SER-007,Kakao Gift,2,68000.0,0.0
O-000446,2026-04-25,LR-SER-007,Amazon US,1,34000.0,0.0
O-000447,2026-04-25,LR-SER-007,D2C Store,1,34000.0,0.0
O-000448,2026-04-25,LR-KIT-008,D2C Store,1,69000.0,0.0
O-000449,2026-04-25,LR-KIT-008,D2C Store,1,55200.0,13800.0
O-000450,2026-04-25,LR-KIT-008,Kakao Gift,1,58650.0,10350.0
O-000451,2026-04-25,LR-KIT-008,D2C Store,1,62100.0,6900.0
O-000452,2026-04-26,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-000453,2026-04-26,LR-SHP-001,D2C Store,1,29000.0,0.0
O-000454,2026-04-26,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-000455,2026-04-26,LR-SHP-001,D2C Store,2,55100.0,2900.0
O-000456,2026-04-26,LR-SHP-001,D2C Store,1,29000.0,0.0
O-000457,2026-04-26,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-000458,2026-04-26,LR-SHP-001,Naver SmartStore,1,24650.0,4350.0
O-000459,2026-04-26,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-000460,2026-04-26,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-000461,2026-04-26,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-000462,2026-04-26,LR-SHP-001,D2C Store,1,23200.0,5800.0
O-000463,2026-04-26,LR-SHP-001,Amazon US,1,27550.0,1450.0
O-000464,2026-04-26,LR-SHP-001,D2C Store,1,29000.0,0.0
O-000465,2026-04-26,LR-SHP-001,D2C Store,1,23200.0,5800.0
O-000466,2026-04-26,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-000467,2026-04-26,LR-SHP-001,Naver SmartStore,2,55100.0,2900.0
O-000468,2026-04-26,LR-SHP-001,D2C Store,2,58000.0,0.0
O-000469,2026-04-26,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-000470,2026-04-26,LR-SHP-001,Naver SmartStore,2,58000.0,0.0
O-000471,2026-04-26,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-000472,2026-04-26,LR-SHP-001,D2C Store,2,58000.0,0.0
O-000473,2026-04-26,LR-SHP-001,D2C Store,1,29000.0,0.0
O-000474,2026-04-26,LR-SHP-001,Amazon US,2,55100.0,2900.0
O-000475,2026-04-26,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-000476,2026-04-26,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-000477,2026-04-26,LR-CND-002,D2C Store,2,54000.0,0.0
O-000478,2026-04-26,LR-CND-002,Naver SmartStore,1,22950.0,4050.0
O-000479,2026-04-26,LR-CND-002,Amazon US,2,54000.0,0.0
O-000480,2026-04-26,LR-CND-002,Kakao Gift,1,25650.0,1350.0
O-000481,2026-04-26,LR-CND-002,Naver SmartStore,1,24300.0,2700.0
O-000482,2026-04-26,LR-CND-002,Kakao Gift,1,25650.0,1350.0
O-000483,2026-04-26,LR-CND-002,D2C Store,1,27000.0,0.0
O-000484,2026-04-26,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-000485,2026-04-26,LR-CND-002,D2C Store,1,24300.0,2700.0
O-000486,2026-04-26,LR-CND-002,D2C Store,1,22950.0,4050.0
O-000487,2026-04-26,LR-CND-002,Amazon US,3,81000.0,0.0
O-000488,2026-04-26,LR-CND-002,Naver SmartStore,3,81000.0,0.0
O-000489,2026-04-26,LR-CND-002,Naver SmartStore,1,24300.0,2700.0
O-000490,2026-04-26,LR-CND-002,Naver SmartStore,3,81000.0,0.0
O-000491,2026-04-26,LR-CND-002,D2C Store,2,54000.0,0.0
O-000492,2026-04-26,LR-CND-002,D2C Store,2,54000.0,0.0
O-000493,2026-04-26,LR-CND-002,Naver SmartStore,1,25650.0,1350.0
O-000494,2026-04-26,LR-CND-002,Naver SmartStore,3,81000.0,0.0
O-000495,2026-04-26,LR-CND-002,D2C Store,1,25650.0,1350.0
O-000496,2026-04-26,LR-CND-002,D2C Store,1,27000.0,0.0
O-000497,2026-04-26,LR-CND-002,D2C Store,2,51300.0,2700.0
O-000498,2026-04-26,LR-CND-002,D2C Store,1,27000.0,0.0
O-000499,2026-04-26,LR-CND-002,D2C Store,1,21600.0,5400.0
O-000500,2026-04-26,LR-CND-002,D2C Store,2,51300.0,2700.0
O-000501,2026-04-26,LR-CND-002,Kakao Gift,2,54000.0,0.0
O-000502,2026-04-26,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-000503,2026-04-26,LR-CND-002,D2C Store,2,54000.0,0.0
O-000504,2026-04-26,LR-TRT-003,Naver SmartStore,2,66300.0,11700.0
O-000505,2026-04-26,LR-TRT-003,Naver SmartStore,2,74100.0,3900.0
O-000506,2026-04-26,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000507,2026-04-26,LR-TRT-003,D2C Store,1,35100.0,3900.0
O-000508,2026-04-26,LR-TRT-003,Naver SmartStore,1,39000.0,0.0
O-000509,2026-04-26,LR-TRT-003,D2C Store,1,37050.0,1950.0
O-000510,2026-04-26,LR-TRT-003,Naver SmartStore,1,31200.0,7800.0
O-000511,2026-04-26,LR-TRT-003,Kakao Gift,1,35100.0,3900.0
O-000512,2026-04-26,LR-TRT-003,Naver SmartStore,1,31200.0,7800.0
O-000513,2026-04-26,LR-TRT-003,D2C Store,1,35100.0,3900.0
O-000514,2026-04-26,LR-TRT-003,Naver SmartStore,2,70200.0,7800.0
O-000515,2026-04-26,LR-TRT-003,D2C Store,1,31200.0,7800.0
O-000516,2026-04-26,LR-TRT-003,D2C Store,2,78000.0,0.0
O-000517,2026-04-26,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000518,2026-04-26,LR-TRT-003,Amazon US,1,39000.0,0.0
O-000519,2026-04-26,LR-TRT-003,D2C Store,2,70200.0,7800.0
O-000520,2026-04-26,LR-TRT-003,D2C Store,1,37050.0,1950.0
O-000521,2026-04-26,LR-TRT-003,D2C Store,1,37050.0,1950.0
O-000522,2026-04-26,LR-TRT-003,D2C Store,1,33150.0,5850.0
O-000523,2026-04-26,LR-OIL-004,Naver SmartStore,1,28800.0,3200.0
O-000524,2026-04-26,LR-OIL-004,Kakao Gift,2,60800.0,3200.0
O-000525,2026-04-26,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-000526,2026-04-26,LR-OIL-004,Naver SmartStore,1,30400.0,1600.0
O-000527,2026-04-26,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-000528,2026-04-26,LR-OIL-004,Amazon US,1,32000.0,0.0
O-000529,2026-04-26,LR-OIL-004,Naver SmartStore,1,28800.0,3200.0
O-000530,2026-04-26,LR-OIL-004,D2C Store,1,32000.0,0.0
O-000531,2026-04-26,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-000532,2026-04-26,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-000533,2026-04-26,LR-OIL-004,Amazon US,2,54400.0,9600.0
O-000534,2026-04-26,LR-OIL-004,D2C Store,1,32000.0,0.0
O-000535,2026-04-26,LR-OIL-004,D2C Store,1,32000.0,0.0
O-000536,2026-04-26,LR-OIL-004,D2C Store,1,32000.0,0.0
O-000537,2026-04-26,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-000538,2026-04-26,LR-OIL-004,D2C Store,2,64000.0,0.0
O-000539,2026-04-26,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-000540,2026-04-26,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-000541,2026-04-26,LR-OIL-004,Amazon US,1,32000.0,0.0
O-000542,2026-04-26,LR-MSK-005,D2C Store,1,36000.0,0.0
O-000543,2026-04-26,LR-MSK-005,Naver SmartStore,1,30600.0,5400.0
O-000544,2026-04-26,LR-MSK-005,Kakao Gift,1,34200.0,1800.0
O-000545,2026-04-26,LR-MSK-005,Naver SmartStore,1,30600.0,5400.0
O-000546,2026-04-26,LR-MSK-005,D2C Store,2,72000.0,0.0
O-000547,2026-04-26,LR-TON-006,D2C Store,1,31000.0,0.0
O-000548,2026-04-26,LR-TON-006,Naver SmartStore,1,29450.0,1550.0
O-000549,2026-04-26,LR-TON-006,Naver SmartStore,1,24800.0,6200.0
O-000550,2026-04-26,LR-TON-006,D2C Store,1,24800.0,6200.0
O-000551,2026-04-26,LR-TON-006,Amazon US,2,62000.0,0.0
O-000552,2026-04-26,LR-TON-006,D2C Store,2,62000.0,0.0
O-000553,2026-04-26,LR-TON-006,D2C Store,1,31000.0,0.0
O-000554,2026-04-26,LR-TON-006,D2C Store,1,31000.0,0.0
O-000555,2026-04-26,LR-TON-006,D2C Store,1,29450.0,1550.0
O-000556,2026-04-26,LR-TON-006,Amazon US,1,31000.0,0.0
O-000557,2026-04-26,LR-TON-006,D2C Store,2,62000.0,0.0
O-000558,2026-04-26,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-000559,2026-04-26,LR-SER-007,Amazon US,1,32300.0,1700.0
O-000560,2026-04-26,LR-SER-007,Naver SmartStore,1,30600.0,3400.0
O-000561,2026-04-26,LR-SER-007,D2C Store,1,34000.0,0.0
O-000562,2026-04-26,LR-SER-007,Naver SmartStore,3,91800.0,10200.0
O-000563,2026-04-26,LR-SER-007,Naver SmartStore,1,30600.0,3400.0
O-000564,2026-04-26,LR-SER-007,Naver SmartStore,1,32300.0,1700.0
O-000565,2026-04-26,LR-SER-007,Naver SmartStore,2,68000.0,0.0
O-000566,2026-04-26,LR-SER-007,D2C Store,1,28900.0,5100.0
O-000567,2026-04-26,LR-SER-007,D2C Store,1,34000.0,0.0
O-000568,2026-04-26,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-000569,2026-04-26,LR-SER-007,Naver SmartStore,2,57800.0,10200.0
O-000570,2026-04-26,LR-SER-007,D2C Store,1,34000.0,0.0
O-000571,2026-04-26,LR-SER-007,D2C Store,1,32300.0,1700.0
O-000572,2026-04-26,LR-SER-007,Kakao Gift,1,34000.0,0.0
O-000573,2026-04-26,LR-KIT-008,Naver SmartStore,1,69000.0,0.0
O-000574,2026-04-26,LR-KIT-008,Naver SmartStore,2,131100.0,6900.0
O-000575,2026-04-26,LR-KIT-008,D2C Store,1,69000.0,0.0
O-000576,2026-04-26,LR-KIT-008,Amazon US,1,69000.0,0.0
O-000577,2026-04-26,LR-KIT-008,D2C Store,1,69000.0,0.0
O-000578,2026-04-27,LR-SHP-001,Naver SmartStore,1,24650.0,4350.0
O-000579,2026-04-27,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-000580,2026-04-27,LR-SHP-001,Naver SmartStore,1,23200.0,5800.0
O-000581,2026-04-27,LR-SHP-001,D2C Store,3,78300.0,8700.0
O-000582,2026-04-27,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-000583,2026-04-27,LR-SHP-001,D2C Store,1,29000.0,0.0
O-000584,2026-04-27,LR-SHP-001,Amazon US,1,27550.0,1450.0
O-000585,2026-04-27,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-000586,2026-04-27,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-000587,2026-04-27,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-000588,2026-04-27,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-000589,2026-04-27,LR-SHP-001,D2C Store,2,58000.0,0.0
O-000590,2026-04-27,LR-SHP-001,Amazon US,2,58000.0,0.0
O-000591,2026-04-27,LR-SHP-001,D2C Store,2,58000.0,0.0
O-000592,2026-04-27,LR-SHP-001,Naver SmartStore,3,87000.0,0.0
O-000593,2026-04-27,LR-SHP-001,D2C Store,2,58000.0,0.0
O-000594,2026-04-27,LR-SHP-001,Amazon US,1,26100.0,2900.0
O-000595,2026-04-27,LR-SHP-001,Kakao Gift,2,58000.0,0.0
O-000596,2026-04-27,LR-SHP-001,Amazon US,1,24650.0,4350.0
O-000597,2026-04-27,LR-SHP-001,Amazon US,1,27550.0,1450.0
O-000598,2026-04-27,LR-CND-002,Kakao Gift,3,68850.0,12150.0
O-000599,2026-04-27,LR-CND-002,D2C Store,1,25650.0,1350.0
O-000600,2026-04-27,LR-CND-002,Amazon US,3,81000.0,0.0
O-000601,2026-04-27,LR-CND-002,Amazon US,1,25650.0,1350.0
O-000602,2026-04-27,LR-CND-002,D2C Store,2,54000.0,0.0
O-000603,2026-04-27,LR-CND-002,D2C Store,1,27000.0,0.0
O-000604,2026-04-27,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-000605,2026-04-27,LR-CND-002,Naver SmartStore,2,51300.0,2700.0
O-000606,2026-04-27,LR-CND-002,Kakao Gift,1,22950.0,4050.0
O-000607,2026-04-27,LR-CND-002,D2C Store,2,51300.0,2700.0
O-000608,2026-04-27,LR-CND-002,D2C Store,1,27000.0,0.0
O-000609,2026-04-27,LR-CND-002,D2C Store,1,27000.0,0.0
O-000610,2026-04-27,LR-CND-002,Amazon US,1,24300.0,2700.0
O-000611,2026-04-27,LR-CND-002,D2C Store,1,24300.0,2700.0
O-000612,2026-04-27,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000613,2026-04-27,LR-TRT-003,Kakao Gift,1,37050.0,1950.0
O-000614,2026-04-27,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000615,2026-04-27,LR-TRT-003,Naver SmartStore,2,78000.0,0.0
O-000616,2026-04-27,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000617,2026-04-27,LR-TRT-003,D2C Store,2,74100.0,3900.0
O-000618,2026-04-27,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000619,2026-04-27,LR-TRT-003,D2C Store,1,39000.0,0.0
O-000620,2026-04-27,LR-TRT-003,D2C Store,2,66300.0,11700.0
O-000621,2026-04-27,LR-TRT-003,D2C Store,1,35100.0,3900.0
O-000622,2026-04-27,LR-OIL-004,D2C Store,1,32000.0,0.0
O-000623,2026-04-27,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-000624,2026-04-27,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-000625,2026-04-27,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-000626,2026-04-27,LR-OIL-004,D2C Store,1,28800.0,3200.0
O-000627,2026-04-27,LR-OIL-004,D2C Store,1,32000.0,0.0
O-000628,2026-04-27,LR-OIL-004,Naver SmartStore,1,28800.0,3200.0
O-000629,2026-04-27,LR-OIL-004,Naver SmartStore,1,28800.0,3200.0
O-000630,2026-04-27,LR-OIL-004,D2C Store,1,32000.0,0.0
O-000631,2026-04-27,LR-OIL-004,Amazon US,1,25600.0,6400.0
O-000632,2026-04-27,LR-MSK-005,Naver SmartStore,1,36000.0,0.0
O-000633,2026-04-27,LR-MSK-005,Naver SmartStore,2,57600.0,14400.0
O-000634,2026-04-27,LR-MSK-005,D2C Store,1,28800.0,7200.0
O-000635,2026-04-27,LR-MSK-005,D2C Store,2,61200.0,10800.0
O-000636,2026-04-27,LR-MSK-005,D2C Store,1,34200.0,1800.0
O-000637,2026-04-27,LR-MSK-005,D2C Store,1,36000.0,0.0
O-000638,2026-04-27,LR-MSK-005,Naver SmartStore,1,34200.0,1800.0
O-000639,2026-04-27,LR-MSK-005,D2C Store,1,36000.0,0.0
O-000640,2026-04-27,LR-MSK-005,D2C Store,1,34200.0,1800.0
O-000641,2026-04-27,LR-MSK-005,D2C Store,1,32400.0,3600.0
O-000642,2026-04-27,LR-MSK-005,Amazon US,1,36000.0,0.0
O-000643,2026-04-27,LR-MSK-005,Naver SmartStore,2,72000.0,0.0
O-000644,2026-04-27,LR-MSK-005,Kakao Gift,1,32400.0,3600.0
O-000645,2026-04-27,LR-MSK-005,D2C Store,1,36000.0,0.0
O-000646,2026-04-27,LR-MSK-005,Naver SmartStore,1,34200.0,1800.0
O-000647,2026-04-27,LR-MSK-005,D2C Store,1,32400.0,3600.0
O-000648,2026-04-27,LR-TON-006,Kakao Gift,1,31000.0,0.0
O-000649,2026-04-27,LR-TON-006,D2C Store,1,29450.0,1550.0
O-000650,2026-04-27,LR-TON-006,D2C Store,2,55800.0,6200.0
O-000651,2026-04-27,LR-TON-006,D2C Store,1,29450.0,1550.0
O-000652,2026-04-27,LR-TON-006,Naver SmartStore,1,31000.0,0.0
O-000653,2026-04-27,LR-TON-006,D2C Store,1,31000.0,0.0
O-000654,2026-04-27,LR-TON-006,Kakao Gift,3,79050.0,13950.0
O-000655,2026-04-27,LR-TON-006,D2C Store,1,31000.0,0.0
O-000656,2026-04-27,LR-TON-006,Naver SmartStore,3,79050.0,13950.0
O-000657,2026-04-27,LR-TON-006,D2C Store,2,62000.0,0.0
O-000658,2026-04-27,LR-TON-006,Naver SmartStore,1,31000.0,0.0
O-000659,2026-04-27,LR-TON-006,D2C Store,1,27900.0,3100.0
O-000660,2026-04-27,LR-SER-007,Amazon US,2,64600.0,3400.0
O-000661,2026-04-27,LR-SER-007,D2C Store,1,34000.0,0.0
O-000662,2026-04-27,LR-SER-007,Kakao Gift,1,32300.0,1700.0
O-000663,2026-04-27,LR-SER-007,Naver SmartStore,2,68000.0,0.0
O-000664,2026-04-27,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-000665,2026-04-27,LR-SER-007,D2C Store,1,28900.0,5100.0
O-000666,2026-04-27,LR-SER-007,D2C Store,2,61200.0,6800.0
O-000667,2026-04-27,LR-SER-007,D2C Store,1,28900.0,5100.0
O-000668,2026-04-27,LR-SER-007,Amazon US,3,102000.0,0.0
O-000669,2026-04-27,LR-SER-007,Amazon US,3,102000.0,0.0
O-000670,2026-04-27,LR-KIT-008,Naver SmartStore,1,69000.0,0.0
O-000671,2026-04-27,LR-KIT-008,D2C Store,1,58650.0,10350.0
O-000672,2026-04-27,LR-KIT-008,D2C Store,2,138000.0,0.0
O-000673,2026-04-28,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-000674,2026-04-28,LR-SHP-001,Kakao Gift,3,87000.0,0.0
O-000675,2026-04-28,LR-SHP-001,D2C Store,2,58000.0,0.0
O-000676,2026-04-28,LR-SHP-001,D2C Store,1,29000.0,0.0
O-000677,2026-04-28,LR-SHP-001,D2C Store,1,24650.0,4350.0
O-000678,2026-04-28,LR-SHP-001,D2C Store,1,29000.0,0.0
O-000679,2026-04-28,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-000680,2026-04-28,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-000681,2026-04-28,LR-SHP-001,Naver SmartStore,2,46400.0,11600.0
O-000682,2026-04-28,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-000683,2026-04-28,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-000684,2026-04-28,LR-SHP-001,Naver SmartStore,2,55100.0,2900.0
O-000685,2026-04-28,LR-SHP-001,Kakao Gift,1,29000.0,0.0
O-000686,2026-04-28,LR-SHP-001,Naver SmartStore,3,82650.0,4350.0
O-000687,2026-04-28,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-000688,2026-04-28,LR-SHP-001,D2C Store,1,29000.0,0.0
O-000689,2026-04-28,LR-SHP-001,Naver SmartStore,1,27550.0,1450.0
O-000690,2026-04-28,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-000691,2026-04-28,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-000692,2026-04-28,LR-CND-002,Amazon US,1,27000.0,0.0
O-000693,2026-04-28,LR-CND-002,Naver SmartStore,1,24300.0,2700.0
O-000694,2026-04-28,LR-CND-002,D2C Store,2,45900.0,8100.0
O-000695,2026-04-28,LR-CND-002,D2C Store,1,27000.0,0.0
O-000696,2026-04-28,LR-CND-002,D2C Store,1,24300.0,2700.0
O-000697,2026-04-28,LR-CND-002,D2C Store,1,27000.0,0.0
O-000698,2026-04-28,LR-CND-002,D2C Store,1,21600.0,5400.0
O-000699,2026-04-28,LR-CND-002,Naver SmartStore,1,24300.0,2700.0
O-000700,2026-04-28,LR-CND-002,D2C Store,2,48600.0,5400.0
O-000701,2026-04-28,LR-CND-002,D2C Store,1,25650.0,1350.0
O-000702,2026-04-28,LR-CND-002,D2C Store,1,27000.0,0.0
O-000703,2026-04-28,LR-CND-002,D2C Store,1,24300.0,2700.0
O-000704,2026-04-28,LR-CND-002,D2C Store,2,54000.0,0.0
O-000705,2026-04-28,LR-CND-002,Kakao Gift,1,27000.0,0.0
O-000706,2026-04-28,LR-CND-002,D2C Store,2,54000.0,0.0
O-000707,2026-04-28,LR-CND-002,Kakao Gift,1,22950.0,4050.0
O-000708,2026-04-28,LR-CND-002,Kakao Gift,1,27000.0,0.0
O-000709,2026-04-28,LR-CND-002,Naver SmartStore,1,21600.0,5400.0
O-000710,2026-04-28,LR-CND-002,D2C Store,2,48600.0,5400.0
O-000711,2026-04-28,LR-CND-002,D2C Store,1,27000.0,0.0
O-000712,2026-04-28,LR-TRT-003,Naver SmartStore,2,78000.0,0.0
O-000713,2026-04-28,LR-TRT-003,Naver SmartStore,1,31200.0,7800.0
